ponzi,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
1,7,3,3.85e+18,1.991e+18,5.5e+17,6.636666666666666e+17,4.1833001326703776e+17,2.058483800168356e+17,0.4155844155844156,0.15904905407667838,41669.5,416695.0
1,3,0,1e+17,0.0,3.3333333333333332e+16,0,4.714045207910317e+16,0,0.6666666666666666,0,1347163.6666666667,4041491.0
1,4,0,1e+17,0.0,2.5e+16,0,4.330127018922193e+16,0,0.75,0,2555472.0,10221888.0
1,10,1,8.5e+17,3.833333333333333e+17,8.5e+16,3.833333333333333e+17,8.674675786448738e+16,0.0,0.5352941176470588,0.0,368250.2727272727,4050753.0
1,8,1,2.8005e+19,1.126e+19,3.500625e+18,1.126e+19,3.2008792127125007e+18,0.0,0.4462372790573112,0.0,4853411.666666667,43680705.0
1,3,2,4e+16,2.02e+16,1.3333333333333334e+16,1.01e+16,1.2472191289246472e+16,500000000000000.0,0.5,0.024752475247524754,11886.0,59430.0
1,2,1,4e+16,9500000000000000.0,2e+16,9500000000000000.0,1e+16,0.0,0.25,0.0,46.666666666666664,140.0
1,2,1,4e+16,1.9e+16,2e+16,1.9e+16,1e+16,0.0,0.25,0.0,6.666666666666667,20.0
1,1,0,5e+16,0.0,5e+16,0,0.0,0,0.0,0,0.0,0.0
1,6,0,1100000000000000.0,0.0,183333333333333.34,0,367045259092420.7,0,0.803030303030303,0,250404.33333333334,1502426.0
1,13,4,4.96e+18,4.689e+18,3.815384615384616e+17,1.17225e+18,5.85738799148906e+17,1.1246955977063305e+18,0.7217741935483871,0.5146619748347195,35364.529411764706,601197.0
1,16,3,1.47e+19,9e+18,9.1875e+17,3e+18,6.700921112056163e+17,0.0,0.32355442176870747,0.0,2326077.4210526315,44195471.0
1,1,0,1e+17,0.0,1e+17,0,0.0,0,0.0,0,0.0,0.0
1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0
1,2,2,7.924861738972646e+16,7.924861738972646e+16,3.962430869486323e+16,3.962430869486323e+16,1.9664228854543876e+16,1.9664228854543876e+16,0.248133399701344,0.248133399701344,20.25,81.0
1,5,1,2.21e+17,9.09e+16,4.42e+16,9.09e+16,5.446613626832731e+16,0.0,0.6171945701357466,0.0,421.8333333333333,2531.0
1,31,20,4.822184501836631e+19,4.797518450183663e+19,1.555543387689236e+18,2.3987592250918313e+18,2.039354201627573e+18,3.853210262152295e+18,0.6107084732101764,0.6217166277922694,45233.27450980392,2306897.0
1,13,9,1.06e+18,7.63e+17,8.153846153846154e+16,8.477777777777778e+16,8.529100898112152e+16,1.0851500436732013e+17,0.555878084179971,0.5690985874472113,58.54545454545455,1288.0
1,33,9,2.23e+19,1.787e+19,6.757575757575758e+17,1.9855555555555556e+18,9.244262112350372e+17,1.776470352575648e+18,0.6734610680799021,0.4953056021886464,1963146.0,82452132.0
1,11,9,1.2e+17,1.1e+17,1.090909090909091e+16,1.2222222222222222e+16,1.504813214295168e+16,8416620828624723.0,0.6515151515151515,0.33131313131313134,3173160.65,63463213.0
1,17,12,1.084e+19,9.365e+18,6.376470588235295e+17,7.804166666666666e+17,1.1840286632647565e+18,6.831314488360852e+17,0.7238984154547428,0.4834045203772913,21372.655172413793,619807.0
