address,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0xee462a6717f17c57c826f1ad9b4d3813495296c9,4,2,7e+18,7.924861738972646e+16,1.75e+18,3.962430869486323e+16,8.291561975888499e+17,1.9664228854543876e+16,0.25,0.248133399701344,676845.6666666666,4061074.0
0x1afd952269873fe009c7bdff5f07fd91605a7227,2,1,4e+16,9.09e+16,2e+16,9.09e+16,1e+16,0.0,0.25,0.0,4569512.666666667,13708538.0
0x428da5ff72d8be0efaa85336b6c6a9fc9e0f73fe,1,168,2e+18,5.303565174761985e+21,2e+18,3.1568840325964198e+19,0.0,5.832515390217797e+19,0.0,0.7602334765415012,354836.875739645,59967432.0
0xbe46324018124b2d604c2f3eae91d3de9b388b09,1,197,2.01e+18,3.133908851044391e+20,2.01e+18,1.5908166756570514e+18,0.0,2.5529862730006564e+18,0.0,0.7461476919270923,373812.3787878788,74014851.0
0xeacba276ff97853102c3d540b663c08ec7fbe0ed,2,20,2.002e+18,4.797518450183663e+19,1.001e+18,2.3987592250918313e+18,0.0,3.8532102621522954e+18,0.0,0.6217166277922694,104856.59090909091,2306845.0
0xfe3672eff595cfd36ed05aaf4622d1aec3b5e852,25,1257,2.210416299389002e+19,1.3322246303032924e+21,8.841665197556009e+17,1.0598445746247354e+18,3.141090168159026e+17,8.066946304730991e+18,0.11565256759980544,0.9419142863796913,47466.784711388456,60852418.0
0xd12d8f8dfa54f1578b2177f99b2e282367b66b13,1,28,2e+17,1.58e+19,2e+17,5.642857142857143e+17,0.0,5.938459911664723e+17,0.0,0.5207956600361664,233302.75862068965,6765780.0
0x09515cb5e3acaef239ab83d78b2f3e3764fcab9b,2,30,3.00001e+18,2.281116666666667e+19,1.500005e+18,7.603722222222222e+17,1.499995e+18,8.186185174984486e+17,0.49999666667777776,0.502114948575381,1513250.8125,48424026.0
0xbb9854bfd082c48b4d426ac6a2a152b01326f46f,1,9,1.5e+20,7.63e+17,1.5e+20,8.477777777777778e+16,0.0,1.0851500436732013e+17,0.0,0.5690985874472113,2046464.8,20464648.0
0x55d035ba1f4ae932cf98125b93d830d9858cd39f,51,66,7.451872499999999e+20,8.951777655052e+20,1.4611514705882352e+19,1.3563299477351516e+19,2.0815105932259996e+19,2.080928115665202e+19,0.6704268427755811,0.6952549696260875,940496.4957264957,110038090.0
0x43e49c79172a1be3ebb4240da727c0da0fa5d233,1,8,1.5e+20,1.787e+19,1.5e+20,2.23375e+18,0.0,1.7308736052930035e+18,0.0,0.4322188024622272,2275604.3333333335,20480439.0
0x51170b18bca7896b49c52dcc18e66e5c921e100f,45,11,8.243604099999999e+20,3.8528e+19,1.831912022222222e+19,3.5025454545454546e+18,1.8249695059186117e+19,3.514447524071036e+18,0.5470887585847715,0.4909896305245143,81745.01785714286,4577721.0
0x2a53f42ad8bba138c21b50a4e5711f18381a61e9,2,7,1.12e+20,2e+18,5.6e+19,2.8571428571428573e+17,4.4e+19,3.300553640941879e+17,0.39285714285714285,0.5758928571428571,1476640.7777777778,13289767.0
0x49f053b866c33185fa1151e71fc80d5fe6b08a92,2,360,2.1e+20,7.881477684293874e+20,1.05e+20,2.1892993567482985e+18,5e+18,2.6759424784929434e+18,0.023809523809523808,0.6059362292759608,57007.080110497234,20636563.0
0x5a437d94843541d5cb83221a4a4b253de30b97b7,21,19,2.1e+20,3.4580091346912464e+20,1e+19,1.8200048077322349e+19,0.0,3.116669650671815e+19,0.0,0.7466223969328721,126247.1,5049884.0
0xc357a046c5c13bb4e6d918a208b8b4a0ab2f2efd,2,339,7.924861738972646e+16,9.167811856499999e+20,3.962430869486323e+16,2.7043692792035395e+18,1.9664228854543876e+16,4.900259315454698e+18,0.248133399701344,0.21933902405132275,195684.30205278593,66728347.0
0xf1c1648f6f0edbcf7d898441b88e489cfaace11d,153,3,3.0704465679919465e+21,1.3889e+17,2.0068278222169584e+19,4.6296666666666664e+16,2.6859514184855396e+19,5.5707534100474744e+16,0.6434629439930335,0.5813233494132047,299533.0,46727148.0
0xcaaca224e35d0a1fa3304a3c4ec8beb5f28a99aa,866,109,8.920872357e+20,1.8421e+18,1.0301238287528869e+18,1.69e+16,5.854848521782885e+17,3.334385766579352e+16,0.047000695618051376,0.768753651222752,68456.82153846153,66745401.0
0x143e8bd26d95b230680c25300f93ef56f86eccac,14,4,5.367e+19,4.689e+18,3.8335714285714284e+18,1.17225e+18,1.281078597295646e+19,1.1246955977063305e+18,0.8949799036439618,0.5146619748347195,19952.833333333332,359151.0
0x1ff3f56609d0771abb49566600febade0e708beb,3,3,2.7e+19,1.2526666666666668e+18,9e+18,4.175555555555556e+17,0.0,1.4234057575467664e+17,0.0,0.18485009756962928,367910.1666666667,2207461.0
0x41f2d5040726c5328f8366f17041ec012ac8f338,431,12,5.524423598846356e+21,9.365e+18,1.2817688164376697e+19,7.804166666666666e+17,3.0257144808770572e+19,6.831314488360851e+17,0.769740062988322,0.4834045203772913,148891.71557562076,65959030.0
0x89c2352cb600df56fe4bfb5882caadef3e96213f,14,1,1.4e+19,3.717472118959108e+16,1e+18,3.717472118959108e+16,0.0,0.0,0.0,0.0,3034667.066666667,45520006.0
0x007d42b9192b8c087b0d3e6ef73aae48e74b41c1,17,1,2.03275e+19,3.394769e+17,1.195735294117647e+18,3.394769e+17,1.0302326139053866e+18,0.0,0.4427210313469872,0.0,26789.88888888889,482218.0
0x19a6067538c90973ef5dc31ded5fa567f3d09059,1,24,3.4e+19,1.3451787e+20,3.4e+19,5.60491125e+18,0.0,8.071151415477282e+18,0.0,0.694946698035981,5191.48,129787.0
0xe7f06e64e0d04c6cfedf7e9079d56d0fb7200a2e,542,66,1.1488726043191582e+21,1.3630424412117522e+21,2.1196911518803658e+18,2.0652158200178065e+19,1.0459937056903959e+19,3.4486378859019756e+19,0.9523772521243508,0.7169586718868141,131036.02796052632,79669905.0
0x99925cc9a57f5e473ff22314cfe0627a0bfcceb4,62,16,6.11e+19,1.6e+20,9.85483870967742e+17,1e+19,1.1337459206961275e+17,0.0,0.014492371046935222,0.0,47122.64102564102,3675566.0
0xc99b3615724b7c4d3e4b348cfc8a25b9e2133828,18,143,2.615309134691247e+20,7.437206490112812e+21,1.452949519272915e+19,5.200843699379589e+19,2.581065369842834e+19,5.520671565220528e+19,0.7518780682947204,0.5699616167093754,50496.391304347824,8129919.0
0x245233bc8604d2097bfcbf3338959c46da04d9e0,8,100,1.88e+19,8.68165e+19,2.35e+18,8.68165e+17,2.240535650240808e+18,1.32319753290788e+18,0.488031914893617,0.672717557146395,576225.3981481482,62232343.0
0x9d31ff892f984a83e8b342a5ece8e8911ed909e0,2,46,1.389e+17,1.619694811242242e+19,6.945e+16,3.52107567661357e+17,3.055e+16,2.7448532685183942e+17,0.2199424046076314,0.3861409178139216,629398.5416666666,30211130.0
0x6adf9e666e3e85876b1ba25edb31799faad8417b,179,57,1.4154195560579266e+21,3.072728772820513e+21,7.907371821552663e+18,5.390752233018443e+19,1.500108503444192e+19,3.909368795075925e+19,0.707658253513907,0.4007285932992345,346419.19491525425,81754930.0
0x2464d1d97f8d0180cfad67bdb19bc30cca69dda0,5,22,4.96e+18,1.0702971e+19,9.92e+17,4.864986818181818e+17,5.352158443095645e+17,2.0551738220237988e+18,0.27661290322580645,0.9279857349039728,20621.555555555555,556782.0
0xf767fca8e65d03fe16d4e38810f5e5376c3372a8,1,18,5e+16,1.359595878787879e+19,5e+16,7.553310437710438e+17,0.0,1.2757055534037414e+18,0.0,0.7492328627577729,216414.15789473685,4111869.0
0xb336a86e2feb1e87a328fcb7dd4d04de3df254d0,26,66,4.056e+19,7.90832002e+19,1.56e+18,1.198230306060606e+18,1.895831459565149e+18,1.603236026878242e+18,0.4767675618267334,0.5556145370770792,484653.9130434783,44588160.0
0xea06c9cb0d69058468387f283e9a3f61c53e3c21,5,1,1.49e+18,1e+18,2.98e+17,1e+18,1.0590561835898981e+17,0.0,0.1825503355704698,0.0,974870.6666666666,5849224.0
0x79c039d075bc3b86a7df63ebbe55fbc642b5220f,3,3,1.3293e+19,5e+18,4.431e+18,1.6666666666666668e+18,1.0189154364650025e+18,1.6499158227686108e+18,0.11499786855237092,0.4666666666666667,90812.83333333333,544877.0
0x827ce5d8943d69c8538cd5662daf72be52176ed6,1,5,1.5e+20,2.823e+19,1.5e+20,5.646e+18,0.0,6.26438057592289e+18,0.0,0.5596882748848743,3969117.6666666665,23814706.0
0x5158cf97c3e001b402ccb0f9063736ee8d6dad5a,22,4,2.32e+19,1.01e+19,1.0545454545454546e+18,2.525e+18,4.840428913445141e+17,1.255736835487436e+18,0.12343260188087775,0.21534653465346534,52359.46153846154,1361346.0
0xfe9c69945687539fabbf531133838d9cce522a76,4,17,4.81e+17,9.75e+16,1.2025e+17,5735294117647059.0,2.302580074611956e+16,5659759003024629.0,0.10031185031185032,0.4856711915535445,450568.61904761905,9461941.0
0xa7481af3bbc9d902c02f58204c5683052de53330,2,12,2e+16,4.914484671935472e+18,1e+16,4.09540389327956e+17,0.0,5.929346177825958e+17,0.0,0.6645662904453068,76000.71428571429,1064010.0
0xd361e374be9e3907fceac60c6ea5cbdce89fc9ae,1,7,1e+17,2.4116853645e+19,1e+17,3.445264806428571e+18,0.0,6.844607233171879e+18,0.0,0.7942826290325093,7288240.5,58305924.0
0xab7689c7be6d9b5428d6bf4c536dc699fc919260,17,3,1.44160001e+20,9e+18,8.480000058823529e+18,3e+18,2.1199997647058824e+18,0.0,0.05882352247502779,0.0,3247948.8,64958976.0
0xc1824278b767d9efb304c63128b1a92babc3fa4b,1,26,5e+17,6.641726924999999e+20,5e+17,2.55451035576923e+19,0.0,2.691951960764054e+19,0.0,0.5498295574628037,118316.18518518518,3194537.0
0xa90be2201bfed97587a2a17949e8624eafe51d13,7,69,2.8005e+19,1.0955e+20,4.0007142857142856e+18,1.5876811594202898e+18,3.115858547783567e+18,3.212132471223519e+18,0.36712831892264136,0.7520094722150563,574746.1184210526,43680705.0
0x85c84c949b1c29c85b777f2873a19450dbb1a057,3,14,4.5e+16,6.578e+18,1.5e+16,4.6985714285714285e+17,7071067811865475.0,1.143695629911014e+18,0.2222222222222222,0.8130347912956608,5350512.235294118,90958708.0
0x496a84aeaa78f6fc8ed458904d7f2d52b222e823,77,38,8.66130568072099e+19,8.74921e+19,1.1248448936001285e+18,2.3024236842105262e+18,1.4108550310797983e+18,4.914325628653342e+18,0.6231831221354955,0.815517088189436,208979.08695652173,24032595.0
0xc305b6401643b63dd9d74040bb16bb5c8bbbaa88,8,6,1.070001e+19,4.006e+19,1.33750125e+18,6.676666666666667e+18,8.702530702393055e+17,4.699906618457671e+18,0.32359701065699936,0.33191878848394074,21659.14285714286,303228.0
0xf52ecc525d998eb880911a268b0fa4bc7d69a435,7,2,7e+18,1.59e+18,1e+18,7.95e+17,0.0,2.2e+17,0.0,0.13836477987421383,3528195.6666666665,31753761.0
0xadd6f226b34957a8f59a5be195560b96323c74c7,7,9,6.1e+18,4.5e+19,8.714285714285714e+17,5e+18,3.1493439550069434e+17,4.472135954999579e+18,0.12646370023419204,0.4444444444444444,220874.875,3533998.0
0xd2dc2625079d2eb5d31a03ce2372304a23fb7b42,6,19,3.85e+18,7.8495041e+20,6.416666666666666e+17,4.131317947368421e+19,3.8124430778992915e+17,3.878150199695565e+19,0.3181818181818182,0.5201845719816003,46916.8,1172920.0
0x787e3cef5edd94089ab3988775fcb24a1582b38f,1,3,1e+17,1.4e+19,1e+17,4.666666666666667e+18,0.0,1.8856180831641267e+18,0.0,0.19047619047619047,668910.5,2675642.0
0x0d5919572552c6c8c752aa402bd033f2b2886bbc,1,6,1e+17,2.7001e+19,1e+17,4.5001666666666665e+18,0.0,4.1930696956075305e+18,0.0,0.49995061911287236,504998.5714285714,3534990.0
0x303e50180fe5794ba066e227f376b22341aad497,12,1197,1.465564e+19,8.738955155866665e+19,1.2213033333333332e+18,7.300714415928709e+16,1.042333832698953e+18,9.20792837908023e+16,0.46378254378519124,0.5089467322337247,820.0645161290323,991458.0
0x5eabae401202b9ed9e5dfbbe2d67860361eb0a9d,5,5,8.5e+17,3.4e+19,1.7e+17,6.8e+18,2.4494897427831784e+16,1.3430163066768773e+19,0.07058823529411765,0.7936470588235294,370773.8,3707738.0
0x9e2a68ed6b854e2e55433b5ec8f471c7b274df51,130,7,1.0368917422750019e+21,1.1e+17,7.976090325192322e+18,1.5714285714285714e+16,1.3001150656994374e+19,6016982768186482.0,0.7068391769500744,0.14025974025974025,71978.1094890511,9861001.0
0x14d7a3f1767b94b366ba29b4f774588459359f27,20,5,2.29e+19,6e+18,1.145e+18,1.2e+18,2.767396791210108e+18,0.0,0.8148471615720524,0.0,2495252.6,62381315.0
0xc11705a782e1a4c4db0a5b9ee22ce7554dd5e8e1,243,161,8.510861166144203e+20,4.8253165055e+21,3.5024120025284787e+18,2.997090997204969e+19,2.0266399116578442e+18,6.901145451385091e+19,0.28697831997438555,0.7814964639248493,37578.89108910891,15181872.0
0xe6329d65ebcc5cbccdd719d7b18ac9e220dca145,12,46,1.2e+17,5.888e+19,1e+16,1.28e+18,0.0,2.1221400191480214e+17,0.0,0.03719429347826087,65267.3275862069,3785505.0
0xa0285193e366a634fd9639d650b2115d77681a37,2,3,4e+16,2.207376272181818e+18,2e+16,7.357920907272727e+17,1e+16,4.4435708669838586e+17,0.25,0.2846890339744002,643564.4,3217822.0
0x0ec3cd77dbc5b512b5f9e45578813e1dbbcda719,27,2,4.822184501836631e+19,1.35e+17,1.785994259939493e+18,6.75e+16,2.088905136797725e+18,5.75e+16,0.5530356544264989,0.42592592592592593,79169.86206896552,2295926.0
0x0b230b071008bbb145b5bff27db01c9248f486b9,2,2,4e+16,6e+20,2e+16,3e+20,1e+16,1e+20,0.25,0.16666666666666666,3180650.75,12722603.0
0xd0e614953de3dd3d4816b195d261769efd880a50,343,2,7.48619104257895e+21,2.04e+16,2.182562986174621e+19,1.02e+16,3.1901336479691194e+19,4800000000000000.0,0.6965834243634192,0.23529411764705882,185461.24347826088,63984129.0
0x827ce5d8943d69c8538cd5662daf72be52176ed6,1,31,5e+16,1.99e+20,5e+16,6.419354838709677e+18,0.0,6.819205296373581e+18,0.0,0.5174258388717783,123203.96875,3942527.0
0x6b62497fc36e1f47c4c2d9f29fdf28cc3ebed72d,2,3,4e+16,7e+18,2e+16,2.3333333333333335e+18,1e+16,1.2472191289246472e+18,0.25,0.2857142857142857,688875.4,3444377.0
0x79c039d075bc3b86a7df63ebbe55fbc642b5220f,2,0,1100000000000000.0,0.0,550000000000000.0,0,450000000000000.0,0,0.4090909090909091,0,45.5,91.0
0x5c3578f62ccd0b126214daa589ca11c7dc681acf,84,0,9.935149206e+19,0.0,1.1827558578571428e+18,0,1.517714959289221e+18,0,0.4723183251046645,0,11839.97619047619,994558.0
0xed41e841ed150f8fb1febc8c443a113c1cd95a1d,5,0,4.96e+18,0.0,9.92e+17,0,5.352158443095645e+17,0,0.27661290322580645,0,2561.8,12809.0
0x8153510d6b4205ae9fa956b1a3012922ded49350,268,0,5.33279287523359e+21,0.0,1.9898480877737275e+19,0,2.9984352102428926e+19,0,0.7207177316313492,0,172320.30970149254,46181843.0
0xd57ad441160865b7393be8c8244a69957dc4d53e,13,0,1.47e+19,0.0,1.1307692307692307e+18,0,5.593741219291644e+17,0,0.1674515960230246,0,319155.23076923075,4149018.0
0xac2bb751cd9528ffbcfdbbd976b906baed792a56,1,0,1e+17,0.0,1e+17,0,0.0,0,0.0,0,0.0,0.0
0xdf05fb3eab68898ec07cadba5849c30fafe9b113,154,0,4.16234106707824e+20,0.0,2.70281887472613e+18,0,7.827155708170162e+18,0,0.8537953221247773,0,480615.9155844156,74014851.0
0x21905ebd9e1f9587c7b3685d424679f16cccbb58,2,0,2.21e+17,0.0,1.105e+17,0,9500000000000000.0,0,0.042986425339366516,0,239.0,478.0
0x79280ded572a0a7dfd31dfcc5baef3121ef0fee6,1,0,1e+17,0.0,1e+17,0,0.0,0,0.0,0,0.0,0.0
0x40b88bbd78cb0441259de7a7d608a39b7388369a,31,0,3.294864645e+19,0.0,1.0628595629032257e+18,0,2.3445376689636777e+18,0,0.822072091718706,0,1217283.7741935484,37735797.0
0xc07ec6b6e3783b6855d000e104e44b3f86bbfc22,60,0,1.8421177666075531e+19,0.0,3.070196277679255e+17,0,2.857617838069941e+17,0,0.46516338600696355,0,698831.9666666667,41929918.0
