ponzi,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0.0,213.0,19318.0,4.2232106605e+19,3.9091106605e+19,1.982728009624413e+17,2023558681281706.2,8.342466691498451e+17,1.4161207391529544e+16,0.731079284188679,0.5307419346616604,4513.793507756899,88158901.0
0.0,309.0,1877.0,1.61843e+19,1.6123873159571352e+19,5.2376375404530744e+16,8590236099931461.0,9.534679670825726e+16,2.7268213030187924e+16,0.6943348569042509,0.8122560329448569,40347.61344922232,88199883.0
0.0,149.0,143.0,1.4224941580473668e+19,1.419013794e+19,9.54694065803602e+16,9.923173384615384e+16,1.5553198803500362e+16,8472758964198385.0,0.0449443579695457,0.020455510748956077,302053.7191780822,88199686.0
0.0,294.0,2.0,3.248251e+19,5.57141e+18,1.1048472789115646e+17,2.785705e+18,1.5620010562427542e+17,2.705705e+18,0.4791362048261004,0.4856409777776182,297971.9121621622,88199686.0
0.0,0.0,7809.0,2.7885073099999997e+22,2.76883389927e+22,0.0,3.5456958628121395e+18,0.0,1.3025406541495165e+19,0.271705503373983,0.6775216338817591,1974.4941733896785,15418825.0
0.0,67.0,65.0,4.082103855763617e+18,3.922982810763617e+18,6.092692322035249e+16,6.035358170405564e+16,5.518322357132339e+16,5.5927400193753096e+16,0.38340270157564127,0.388122869516739,668247.1893939395,88208629.0
0.0,163.0,1.0,9.66e+18,8.46e+18,5.926380368098159e+16,8.46e+18,2611508791876412.5,0.0,0.011507830659604467,0.0,537802.9634146341,88199686.0
0.0,5497.0,15608.0,3.106089732342286e+21,2.045515060442366e+21,5.650517977701084e+17,1.3105555230922386e+17,1.249924831090815e+19,1.6929349739341123e+18,0.5801841746985074,0.9772613898892266,4179.089599620943,88199686.0
0.0,14.0,14.0,7.009874094024535e+18,7.009874094024535e+18,5.007052924303239e+17,5.007052924303239e+17,1048723499131865.2,1048723499131865.1,0.0008462029913860014,0.0008462029913860014,3149988.785714286,88199686.0
0.0,0.0,1732.0,4.087416530887251e+20,4.057084193349389e+20,0.0,2.342427363365698e+17,0.0,3.8719040570957696e+17,0.5293343650127301,0.7151503474825942,26950.10103926097,46677575.0
0.0,3836.0,3534.0,1.34227122368632e+22,1.338166176716e+22,3.4991429188903025e+18,3.786548321211092e+18,1.5283023253360523e+19,1.7097621943457853e+19,0.7749598020408902,0.7742522597387047,11967.392944369063,88199686.0
0.0,0.0,13.0,5.123396333853914e+18,5.123396333853913e+18,0.0,3.9410741029645485e+17,0.0,4.085018335988e+17,0.5131901537010264,0.5131901537010264,3485109.5384615385,45306424.0
0.0,10.0,32.0,3.12210001e+18,4.52610001e+18,3.12210001e+17,1.414406253125e+17,4.0440711699422406e+17,3.010942343228428e+17,0.6563306698813919,0.8187988831995562,2099992.523809524,88199686.0
0.0,67.0,67.0,1.4118464578165023e+19,1.411846457816502e+19,2.107233519129108e+17,2.1072335191291075e+17,1.7811274049136323e+17,1.7811274049136323e+17,0.4043480270118932,0.4043480270118932,658206.6119402985,88199686.0
0.0,1983.0,2875.0,8.087104091531595e+19,7.890314336222904e+19,4.078216889325061e+16,2.744457160425358e+16,2.2453928879925203e+17,1.954235787198109e+17,0.28078634620991416,0.6711581281520069,18155.554960889254,88199686.0
0.0,8175.0,9911.0,3.062776966615686e+20,2.934239266850082e+20,3.7465161671139896e+16,2.9605885045404924e+16,4.085983670546732e+16,3.937726960918274e+16,0.5222076468099106,0.6191645730799528,4876.682848612186,88199686.0
0.0,4910.0,72036.0,4.5651907369645753e+21,4.429569197563713e+21,9.297740808481824e+17,6.149104888616405e+16,4.103971345147586e+18,1.9477224002510188e+18,0.8229880569776159,0.9603178926058689,1146.254334208406,88199686.0
0.0,5.0,5.0,2.544825581396447e+18,2.0694316420025078e+18,5.089651162792895e+17,4.1388632840050157e+17,5.78431152880535e+17,6.089543688081782e+17,0.5722966659000208,0.6998999948259772,8819968.6,88199686.0
0.0,1.0,1.0,3.09e+18,3.09e+18,3.09e+18,3.09e+18,0.0,0.0,0.0,0.0,44103314.5,88206629.0
0.0,12.0,12.0,4.247933137685261e+19,4.247933137e+19,3.5399442814043837e+18,3.539944280833333e+18,5.643088759056505e+18,5.643088760246882e+18,0.6919467830224271,0.6919467834010778,3674986.9166666665,88199686.0
0.0,3.0,1.0,4.5e+16,2.25e+16,1.5e+16,2.25e+16,0.0,0.0,0.0,0.0,22049921.5,88199686.0
0.0,3332.0,6656.0,1.916334727889818e+22,1.9162998328898177e+22,5.751304705551674e+18,2.8790562393176346e+18,8.915167382638042e+18,6.15752885482067e+18,0.6640055537473887,0.7632188029517076,8830.565278334001,88199686.0
0.0,4.0,4.0,3.72e+16,3.5e+16,9300000000000000.0,8750000000000000.0,9765500499206378.0,9352472935004946.0,0.5416666666666666,0.5571428571428572,11392674.375,91141395.0
0.0,3.0,3.0,6050000000000000.0,6050000000000000.0,2016666666666666.8,2016666666666666.8,2144890569599194.0,2144890569599194.0,0.5454545454545454,0.5454545454545454,15188824.0,91132944.0
0.0,95.0,72.0,9.468455744152652e+20,9.0903969411e+20,9.966795520160686e+18,1.2625551307083334e+19,1.13701812334488e+19,1.2100248717640253e+19,0.5182676555543968,0.439767408171786,545706.251497006,91132944.0
0.0,1.0,4078.0,5026671746908160.0,2.3207504943518736e+19,5026671746908160.0,5690903615379778.0,0.0,2274530271425149.5,0.0,0.10599255860262909,22344.724197107134,91144130.0
0.0,267.0,20237.0,1.8967673803734322e+21,1.892893280373432e+21,7.103997679301244e+18,9.353625934542829e+16,2.9566658916150927e+19,1.0117901759202285e+18,0.9062698138604853,0.9829307722333782,4445.176014436208,91143889.0
0.0,1626.0,1623.0,3.4648864377657006e+20,3.4648864377e+20,2.1309264684905907e+17,2.1348653343807763e+17,2.4858104829851926e+17,2.4885705364340186e+17,0.05287457031907193,0.05351189939729791,28052.905201600493,91143889.0
0.0,7.0,7.0,8.7701342087016e+18,8.7701342e+18,1.2528763155288e+18,1.2528763142857142e+18,1.6057833927437338e+18,1.605783393532108e+18,0.5927650089319612,0.5927650098802691,6510277.785714285,91143889.0
0.0,1.0,139.0,1e+17,4.896305034774521e+20,1e+17,3.5225216077514537e+18,0.0,1.9021286124205535e+19,0.0,0.8283917339782828,651027.7785714286,91143889.0
0.0,9.0,1394.0,1.0835724510038147e+19,1.525642969233395e+19,1.2039693900042386e+18,1.0944354155189348e+16,8.381812778955795e+17,2.8546196976614704e+16,0.3699259000661191,0.2661534337016695,64963.57020669993,91143889.0
0.0,3031.0,3033.0,2.3474644589299506e+20,2.3690644589299506e+20,7.744851398647147e+16,7.810960959215136e+16,2.9628065857862637e+17,3.001206639581502e+17,0.3327784344681097,0.33830505516414244,15030.324703166227,91143889.0
0.0,644.0,349.0,1.1010716e+20,1.0741048e+20,1.7097385093167702e+17,3.0776641833810886e+17,3.827242930221264e+18,1.5318372152101033e+18,0.8848823583874933,0.9482973215193342,91786.39375629406,91143889.0
0.0,424.0,411.0,1.566533659627e+22,1.5625e+22,3.6946548576108495e+19,3.801703163017032e+19,9.733625077359913e+19,9.866986535417199e+19,0.8714779835790853,0.8683898457505455,109154.35808383234,91143889.0
