address,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0xe8b55deaced913c5c6890331d2926ea0fcbe59ac,11,236,5.23e+20,4.092e+19,4.754545454545455e+19,1.733898305084746e+17,4.790210402735911e+19,2.3305509310462445e+17,0.507561272379628,0.5263899589111455,89692.73279352227,22154105.0
0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,2,407,6000000000000000.0,2.841e+20,3000000000000000.0,6.980343980343981e+17,2000000000000000.0,1.4758720803717722e+18,0.3333333333333333,0.7189164971875924,53041.26161369193,21693876.0
0x1ce7986760ade2bf0f322f5ef39ce0de3bd0c82b,3,197,2.6e+17,8.032652621490207e+20,8.666666666666667e+16,4.0774886403503585e+18,5.792715732327589e+16,1.1299101487484967e+19,0.358974358974359,0.8223392414609408,11829.035,2365807.0
0xb5aff01f3e820735fac9abb594dc9993cb9e5bd2,12,382,5.399e+19,1.1e+20,4.4991666666666665e+18,2.8795811518324608e+17,4.387767956363336e+18,2.3521554069687194e+17,0.29652096067172934,0.43207624345549733,49576.1116751269,19532988.0
0xf70ce1be9685b0cfb531bc712d3faace858b5bfb,1,3,2e+18,1.148e+20,2e+18,3.826666666666666e+19,0.0,1.3356230339766114e+19,0.0,0.17711962833914052,8184808.75,32739235.0
0x75aa81161e07483f6ca199fef46c13eb13d190be,15,1,1.662e+19,1.5e+16,1.108e+18,1.5e+16,1.6433591613927045e+18,0.0,0.6936221419975933,0.0,1835043.875,29360702.0
0xa9fa83d31ff1cfd14b7f9d17f02e48dcfd9cb0cb,57,32,2.7391e+20,1.66059e+19,4.805438596491228e+18,5.18934375e+17,3.553126653830318e+18,1.7867426165300385e+18,0.40046448859178363,0.8955282836220861,331014.9438202247,29460330.0
0xf7070fc72e2b92c6309785a39338d7c919a3cf4a,12,27,1.3765e+19,1.35e+20,1.1470833333333334e+18,5e+18,1.49690655789049e+18,4.472135954999579e+18,0.6416696936675143,0.4444444444444445,4855.948717948718,189382.0
0x687a241422c92e3d15ce6a02c832f800b74c8b3c,1,21,2.51e+19,1.33999e+20,2.51e+19,6.380904761904762e+18,0.0,1.1405265287429487e+19,0.0,0.7144104486920478,48742.681818181816,1072339.0
0xcff9cb72d19c10df754ae7be6d280e379cdb2354,31,1,8.005559237218191e+19,7e+16,2.5824384636187715e+18,7e+16,2.871972508513376e+18,0.0,0.564146116724116,0.0,17678.46875,565711.0
0x4028b9672bfd71ba2fcd97a6c82e06f72eaa14ba,16,43,1.2716e+20,2.639099948e+20,7.9475e+18,6.137441739534884e+18,6.616417554084688e+18,4.2548836688123274e+18,0.40994613085876064,0.38044685729436634,95203.54237288136,5617009.0
0xe861ad00aed0f04b41c675ec1c1493d2ebcbe776,1,23,7e+16,1.508254e+20,7e+16,6.557626086956521e+18,0.0,4.639560827906151e+18,0.0,0.36814811667346314,22376.625,537039.0
0x772cba2f87f92e95bb8ffa96187bbedebbb484d3,16,2,4.5566e+19,5.1e+19,2.847875e+18,2.55e+19,2.4271607351749494e+18,2.45e+19,0.4163713075538779,0.4803921568627451,675473.6111111111,12158525.0
0x43bbc7fafb860d974037b8f7dd06b6f6fe799b3e,2,0,2.1e+16,0.0,1.05e+16,0,500000000000000.0,0,0.023809523809523808,0,18.0,36.0
0x109c4f2ccc82c4d77bde15f306707320294aea3f,6,0,5.1e+19,0.0,8.5e+18,0,3.3541019662496845e+18,0,0.14705882352941177,0,12.333333333333334,74.0
0xb1d58bad78f33892719cdeba218f8641a71a3f05,205,0,5.0810000000011e+20,0.0,2.4785365853663903e+18,0,1.1901765714662156e+19,0,0.5987106436697622,0,338934.7463414634,69481623.0
0x7894ccf2997c8c89a80b86faa012d09d53ed48b9,4,0,3.6e+19,0.0,9e+18,0,0.0,0,0.0,0,1996.0,7984.0
0xda922e473796bc372d4a2cb95395ed17af8b309b,22,0,2.41506e+19,0.0,1.0977545454545454e+18,0,1.0653202385485581e+18,0,0.5345077065655436,0,3765.8636363636365,82849.0
0xa502f8112b2491718855f01a01a60462cc97a0d5,16,0,8.71e+19,0.0,5.44375e+18,0,4.5611085206888033e+18,0,0.4230051664753157,0,1080.5,17288.0
